id,packet_size_avg,packet_size_sum,timestamp
1604,337.766666666667,10133,2023-02-10 02:44:03.241736448
1605,310.0,7750,2023-05-25 03:55:07.754534912
1606,325.25,7806,2023-04-05 07:48:48.079604224
1607,324.333333333333,7784,2023-04-03 02:10:36.541647872
1608,278.04,6951,2023-06-09 18:14:23.905231872
1609,568.113636363636,24997,2023-05-04 14:40:52.308622848
1610,326.666666666667,7840,2023-07-05 15:41:19.701146624
1611,309.884615384615,8057,2023-07-10 20:47:23.846769152
1612,280.56,7014,2023-12-21 05:48:19.501651968
1613,321.470588235294,10930,2023-07-03 06:22:04.879322880
1614,311.076923076923,8088,2023-07-25 16:58:30.128903680
1615,310.48,7762,2023-06-10 09:27:07.672708864
1616,562.75,24761,2023-01-24 14:41:04.798416384
1617,309.48,7737,2023-04-16 08:37:59.377909760
1618,309.84,7746,2023-08-12 23:29:18.452389888
1619,564.0,24816,2023-01-28 14:42:30.069444352
1620,299.72,7493,2023-10-03 01:37:37.845393664
1621,555.5,25553,2023-07-24 13:10:17.492171264
1622,311.08,7777,2023-08-11 07:51:06.721251328
1623,292.25,7014,2023-02-14 15:11:22.088520704
1624,307.8,7695,2023-09-02 15:39:25.453117696
1625,280.56,7014,2023-08-14 17:29:00.104058112
1626,307.8,7695,2023-01-07 18:27:21.898137856
1627,310.04,7751,2023-01-06 12:22:50.548959744
1628,317.0,7608,2023-01-04 07:13:19.913373184
1629,341.21875,10919,2023-11-07 22:41:41.865662720
1630,310.28,7757,2023-04-19 19:33:32.459209984
1631,342.3125,10954,2023-12-24 21:31:26.487301888
1632,291.92,7298,2023-10-11 00:05:22.937544960
1633,310.576923076923,8075,2023-07-14 20:39:47.075406080
1634,281.56,7039,2023-12-26 10:29:36.498881024
1635,276.68,6917,2023-02-13 09:44:05.916848896
1636,309.32,7733,2023-11-21 11:15:14.141555968
1637,308.92,7723,2023-07-17 01:40:58.816723712
1638,543.804347826087,25015,2023-12-17 08:05:15.502399744
1639,304.96,7624,2023-01-13 22:26:15.323805952
1640,331.90625,10621,2023-02-27 22:21:56.356358144
1641,314.25,7542,2023-03-24 17:23:10.847223296
1642,322.333333333333,7736,2023-06-12 21:20:27.734511104
1643,278.44,6961,2023-07-12 17:52:48.316881664
1644,309.84,7746,2023-02-21 08:54:19.115340800
1645,292.2,7305,2023-07-06 17:21:30.011883520
1646,338.78125,10841,2023-04-28 03:29:15.996283136
1647,311.52,7788,2023-09-13 16:55:44.396978688
1648,311.04,7776,2023-12-03 22:21:44.825782784
1649,308.0,8008,2023-11-11 15:21:05.936039424
1650,310.0,7750,2023-04-10 04:08:07.658327296
1651,304.782608695652,7010,2023-07-04 19:47:43.864122624
1652,339.758620689655,9853,2023-07-06 05:00:31.867165440
1653,324.666666666667,7792,2023-08-02 03:54:43.430860544
1654,312.52,7813,2023-07-20 20:42:11.155972352
1655,562.886363636364,24767,2023-12-10 08:10:35.946770688
1656,308.72,7718,2023-05-08 09:34:25.783721984
1657,275.92,6898,2023-04-28 19:16:23.594925568
1658,341.96875,10943,2023-12-06 21:07:31.125702400
1659,319.458333333333,7667,2023-05-31 05:17:28.567902720
1660,310.8,7770,2023-12-13 01:50:14.983963648
1661,340.78125,10905,2023-12-28 10:54:32.030215936
1662,325.291666666667,7807,2023-02-22 07:13:20.768416512
1663,321.666666666667,7720,2023-08-11 04:19:57.634428672
1664,354.322580645161,10984,2023-05-27 13:58:41.152303104
1665,312.84,7821,2023-10-05 05:08:09.204443904
1666,340.65625,10901,2023-11-08 10:13:38.972394240
1667,309.48,7737,2023-07-04 23:52:16.066164480
1668,310.88,7772,2023-08-25 09:53:21.560498176
1669,324.0,7776,2023-01-01 22:48:42.938857984
1670,288.166666666667,6916,2023-01-08 04:54:39.404715008
1671,307.36,7684,2023-09-28 20:12:38.058256640
1672,311.68,7792,2023-04-16 16:17:23.799142144
1673,279.84,6996,2023-10-31 15:02:37.637737216
1674,311.96,7799,2023-07-22 06:04:31.582728192
1675,275.88,6897,2023-01-14 02:15:00.059635200
1676,278.24,6956,2023-03-15 21:02:33.263515648
1677,313.6,7840,2023-06-09 06:09:01.321232896
1678,290.375,6969,2023-09-01 02:58:04.035569152
1679,306.04,7651,2023-06-12 09:41:10.785757440
1680,312.56,7814,2023-01-12 21:18:41.042736896
1681,340.9375,10910,2023-12-13 20:24:19.376420096
1682,302.08,7552,2023-06-04 22:13:37.130466816
1683,300.4,7510,2023-11-17 04:00:57.051651584
1684,294.32,7358,2023-02-21 02:13:54.162941440
1685,307.0,7675,2023-04-26 06:27:49.208360192
1686,300.76,7519,2023-06-28 06:55:54.166324992
1687,307.041666666667,7369,2023-03-28 22:19:00.483508992
1688,306.833333333333,7364,2023-07-31 11:30:37.235552768
1689,563.795454545455,24807,2023-05-21 06:28:39.502838528
1690,281.04,7026,2023-01-17 15:33:12.308052992
1691,279.44,6986,2023-07-01 15:53:20.780805632
1692,277.64,6941,2023-05-05 02:15:59.946981120
1693,310.52,7763,2023-03-15 09:58:02.758032896
1694,314.24,7856,2023-10-03 13:53:32.618934272
1695,294.88,7372,2023-10-16 18:24:56.186448896
1696,306.92,7673,2023-12-16 14:38:14.714817536
1697,309.88,7747,2023-12-03 22:23:11.724893696
1698,313.28,7832,2023-09-20 15:40:48.391561984
1699,333.133333333333,9994,2023-02-28 23:39:52.053235200
1700,308.92,7723,2023-07-11 06:55:37.107011584
1701,41.0,246,2023-09-23 00:18:52.788785408
1702,41.0,246,2023-05-31 20:33:07.498326784
1703,227.705882352941,3871,2023-06-02 13:40:19.572695808
1704,634.4,6344,2023-10-22 07:34:39.419375616
1705,41.0,246,2023-08-23 13:40:13.979266560
1706,98.4583333333333,2363,2023-03-28 22:53:14.836339456
1707,41.0,246,2023-03-23 14:43:26.042250752
1708,41.0,246,2023-06-13 18:21:07.439168512
1709,291.933333333333,8758,2023-09-10 20:28:43.440626688
1710,876.024864296971,5002978,2023-01-22 20:50:47.143577856
1711,519.346534653465,52454,2023-03-25 04:14:18.517147136
1712,307.15,12286,2023-03-30 05:30:28.973148928
1713,41.0,246,2023-09-03 06:01:54.941566464
1714,41.0,246,2023-11-03 01:01:15.628124160
1715,41.0,246,2023-08-03 21:48:01.084790528
1716,227.705882352941,3871,2023-03-14 10:34:27.586689024
1717,352.663461538462,36677,2023-03-23 04:15:10.338559232
1718,241.9375,3871,2023-08-30 05:02:58.304429568
1719,41.0,246,2023-04-26 04:45:51.788209408
1720,238.344827586207,6912,2023-10-12 01:18:41.220140288
1721,41.0,246,2023-12-23 09:42:43.081513472
1722,41.0,246,2023-02-26 04:57:00.866804992
1723,488.0,6344,2023-03-12 08:27:01.804429568
1724,255.434108527132,32951,2023-07-18 16:40:41.975500288
1725,227.705882352941,3871,2023-11-23 20:45:51.946672384
1726,41.0,246,2023-12-05 17:26:04.028103424
1727,206.65,4133,2023-02-07 13:59:00.833510144
1728,41.0,246,2023-10-19 08:49:39.012290816
1729,41.0,246,2023-05-21 04:26:48.700551680
1730,430.382978723404,20228,2023-10-11 14:07:06.260411904
1731,41.0,246,2023-07-28 17:07:39.539155968
1732,241.9375,3871,2023-02-12 15:08:41.489013760
1733,595.084444444444,133894,2023-09-24 06:20:03.615292672
1734,41.0,246,2023-06-25 06:32:51.416509696
1735,41.0,246,2023-05-10 22:10:51.259315968
1736,241.9375,3871,2023-01-27 12:50:18.299934976
1737,488.787878787879,32260,2023-06-07 23:49:47.606579968
1738,41.0,246,2023-12-26 22:30:07.340363008
1739,744.155080213904,139157,2023-11-19 20:56:55.707643136
1740,229.903225806452,7127,2023-01-30 10:43:07.586419968
1741,129.333333333333,2328,2023-09-13 05:09:33.022997248
1742,643.909836065574,78557,2023-03-14 23:24:07.805377536
1743,360.16384180791,63749,2023-01-05 16:09:17.293694208
1744,241.9375,3871,2023-11-19 10:43:04.103939328
1745,41.0,246,2023-12-25 11:37:56.599851008
1746,420.186046511628,18068,2023-03-08 23:45:11.130796544
1747,41.0,246,2023-01-27 04:59:51.556720128
1748,0.0,0,2023-09-27 20:27:35.234801664
1749,822.572727272727,1266762,2023-10-23 01:36:10.528273920
1750,419.416666666667,20132,2023-05-15 11:03:37.362737664
1751,228.68,5717,2023-11-29 06:41:19.062435328
1752,41.0,246,2023-01-29 07:02:03.012313088
1753,0.0,0,2023-09-14 17:18:06.314945536
1754,272.190909090909,29941,2023-03-30 23:36:59.474136832
1755,41.0,246,2023-06-24 10:04:40.849779456
1756,41.0,246,2023-08-06 10:13:18.893622784
1757,41.0,246,2023-04-24 21:51:48.386870528
1758,429.666666666667,10312,2023-09-26 11:49:41.237767936
1759,373.231884057971,25753,2023-10-31 03:16:14.562814976
1760,354.736972704715,142959,2023-02-28 10:07:03.276660992
1761,41.0,246,2023-03-21 13:51:13.263180800
1762,329.900552486188,59712,2023-09-12 08:00:54.792326656
1763,41.0,246,2023-07-21 04:52:59.411423744
1764,427.791666666667,10267,2023-04-21 15:29:24.039582208
1765,191.6875,6134,2023-11-11 02:01:12.949199360
1766,41.0,246,2023-12-11 20:04:29.857709568
1767,475.321428571429,26618,2023-05-19 16:08:48.243536128
1768,634.4,6344,2023-07-19 18:25:24.191437824
1769,41.0,246,2023-11-06 13:47:03.597673216
1770,267.114285714286,9349,2023-11-08 09:22:55.209827072
1771,41.0,246,2023-07-09 09:31:17.940545280
1772,15.5,31,2023-08-31 18:59:09.108481792
1773,41.0,246,2023-02-19 22:11:18.758604544
1774,874.543305243446,3736049,2023-02-14 12:04:39.521625344
1775,449.875,39589,2023-03-02 21:37:28.325634048
1776,488.0,6344,2023-01-16 02:05:28.898652672
1777,883.958810491319,4785753,2023-03-22 23:25:39.816284160
1778,523.219178082192,38195,2023-09-23 14:11:46.107553536
1779,41.0,246,2023-04-21 22:19:26.478350848
1780,521.538461538462,47460,2023-05-07 07:54:51.066937856
1781,41.0,246,2023-03-19 11:47:25.562557952
1782,860.359537110934,2156061,2023-11-30 10:36:38.515239424
1783,694.231343283582,93027,2023-12-06 04:32:51.529089024
1784,129.0,2967,2023-04-30 19:40:41.668701952
1785,119.96,2999,2023-04-30 09:02:47.983974912
1786,166.267857142857,18622,2023-01-21 11:11:58.128298752
1787,845.195689655172,980427,2023-06-18 21:01:47.405188352
1788,225.925925925926,6100,2023-03-15 23:50:06.432682496
1789,910.075510204082,1337811,2023-05-12 09:50:15.167287808
1790,41.0,246,2023-07-13 11:18:51.262176768
1791,41.0,246,2023-09-19 01:16:57.711984384
1792,241.9375,3871,2023-11-27 16:33:04.486846208
1793,41.0,246,2023-07-07 12:26:54.897129984
1794,129.0,2967,2023-12-15 21:55:28.424965888
1795,427.326923076923,22221,2023-03-10 20:05:07.613101824
1796,306.977272727273,13507,2023-04-12 20:06:14.981981952
1797,41.0,246,2023-09-08 20:56:51.345105920
1798,304.58064516129,9442,2023-10-09 22:25:33.960022528
1799,41.0,246,2023-06-12 18:32:40.841065728
1800,41.0,246,2023-10-20 18:28:12.596003328
1801,266.479166666667,12791,2023-07-04 18:56:06.548930560
1802,327.428571428571,6876,2023-07-05 14:34:31.946229248
1803,171.196721311475,10443,2023-03-06 07:24:02.343959296
1804,293.775,11751,2023-10-16 15:06:34.820057600
1805,316.225806451613,9803,2023-05-24 00:39:07.474832896
1806,107.9375,1727,2023-11-12 01:13:06.081011200
1807,272.357142857143,7626,2023-12-18 08:55:30.433463040
1808,360.539682539683,45428,2023-06-30 15:16:58.478891264
1809,28.7647058823529,489,2023-05-09 20:48:01.613450496
1810,833.864818024263,481140,2023-12-15 23:52:33.199772416
1811,666.136752136752,77938,2023-04-28 09:54:12.358684928
1812,383.113636363636,16857,2023-07-30 13:00:12.998689280
1813,249.68,6242,2023-06-15 18:38:24.142969856
1814,227.333333333333,5456,2023-12-17 14:46:37.105260288
1815,926.545454545455,499408,2023-07-20 20:23:20.759272192
1816,156.304347826087,3595,2023-11-11 21:05:35.283255552
1817,163.666666666667,3928,2023-06-03 02:18:01.326078976
1818,888.864739884393,3844340,2023-07-20 07:26:47.404220416
1819,221.16,5529,2023-06-15 22:57:36.371214336
1820,394.574074074074,21307,2023-06-15 00:06:25.397799168
1821,335.105263157895,6367,2023-03-11 00:13:29.355038976
1822,214.307692307692,5572,2023-10-07 06:08:16.726397696
1823,280.478260869565,6451,2023-10-05 13:06:31.638071040
1824,858.787595581988,1010793,2023-04-26 15:52:59.617841920
1825,391.347826086957,9001,2023-10-30 05:00:16.623259904
1826,293.0,3809,2023-01-19 10:59:16.630167808
1827,85.8095238095238,1802,2023-11-04 00:13:39.643446528
1828,585.969696969697,77348,2023-03-03 08:08:33.679962880
1829,7.66666666666667,23,2023-04-17 07:54:26.897943808
1830,664.792792792793,73792,2023-01-15 06:27:28.247357952
1831,234.913043478261,5403,2023-12-01 13:43:07.161728512
1832,225.36,5634,2023-07-25 16:33:09.642822400
1833,309.209302325581,13296,2023-10-17 12:24:21.106126592
1834,193.96875,6207,2023-05-13 23:53:38.618465536
1835,235.684210526316,4478,2023-12-17 12:02:47.977307136
1836,330.923076923077,8604,2023-09-20 15:05:10.637357568
1837,275.620689655172,7993,2023-04-02 12:01:05.771344128
1838,30.8,462,2023-02-20 10:24:50.185333760
1839,688.845323741007,191499,2023-09-13 00:47:46.722886400
1840,232.608695652174,5350,2023-09-24 00:36:35.791720960
1841,284.05,5681,2023-06-11 14:04:23.811308800
1842,304.625,7311,2023-07-10 07:34:06.281593856
1843,554.292452830189,58755,2023-12-11 08:28:59.657772288
1844,143.681818181818,3161,2023-08-26 04:17:06.733758720
1845,319.461538461538,4153,2023-06-21 18:07:15.700116480
1846,244.185185185185,6593,2023-08-06 23:12:38.930647296
1847,259.730769230769,6753,2023-03-16 16:29:42.338340096
1848,229.72,5743,2023-11-27 22:57:52.722059776
1849,242.586206896552,7035,2023-10-21 01:28:50.552880384
1850,75.3978494623656,7012,2023-04-08 22:20:45.908774656
1851,203.972972972973,7547,2023-07-01 12:09:56.605741824
1852,1053.49405503883,21973779,2023-10-10 13:36:28.090186240
1853,359.423728813559,21206,2023-01-26 08:19:43.003732224
1854,376.029411764706,12785,2023-01-28 08:37:53.558036992
1855,738.434782608696,203808,2023-01-10 07:14:50.020530944
1856,288.791666666667,6931,2023-07-23 19:45:01.267183616
1857,179.428571428571,10048,2023-09-18 05:07:51.957276928
1858,394.448275862069,11439,2023-08-02 10:17:08.117377024
1859,340.72,8518,2023-05-15 05:12:24.065914368
1860,279.510204081633,13696,2023-09-30 05:51:17.829118976
1861,376.582417582418,34269,2023-11-12 11:19:29.254187008
1862,189.785714285714,5314,2023-01-23 17:37:49.501597184
1863,367.25,14690,2023-02-18 15:56:33.764743936
1864,229.958333333333,5519,2023-05-06 18:36:40.495900160
1865,328.045454545455,7217,2023-06-09 19:36:22.150596608
1866,779.404761904762,65470,2023-05-23 22:59:53.161013504
1867,226.28,5657,2023-05-26 03:17:39.119885568
1868,289.368421052632,5498,2023-07-11 09:08:44.330917888
1869,196.615384615385,5112,2023-03-10 15:02:28.748790784
1870,146.782608695652,3376,2023-03-05 15:48:44.073575424
1871,276.5,8848,2023-02-18 11:59:41.147985920
1872,246.882352941176,8394,2023-06-20 20:43:27.730807808
1873,288.818181818182,6354,2023-06-08 07:40:01.478967296
1874,15.5,31,2023-05-05 19:48:01.767726336
1875,252.090909090909,5546,2023-06-24 22:13:11.249603072
1876,7.66666666666667,23,2023-09-10 00:07:34.549400064
1877,269.789473684211,5126,2023-10-10 10:26:12.150542848
1878,229.2,5730,2023-08-23 08:40:44.328920064
1879,222.84,5571,2023-10-23 06:46:27.485581056
1880,271.130434782609,12472,2023-12-23 09:32:36.729637120
1881,236.826086956522,5447,2023-02-21 23:11:48.114872576
1882,156.55737704918,38200,2023-01-01 22:57:55.665671168
1883,122.518518518519,3308,2023-03-30 23:01:27.619121408
1884,232.037037037037,6265,2023-11-28 16:13:46.646808832
1885,152.657142857143,16029,2023-10-01 02:19:35.658735360
1886,166.333333333333,3493,2023-11-14 13:49:47.666351104
1887,331.365853658537,13586,2023-10-25 07:07:15.973771008
1888,230.181818181818,7596,2023-10-30 11:39:31.322995456
1889,666.392857142857,74636,2023-07-13 03:45:05.304107776
1890,355.6,8890,2023-11-13 21:53:42.808773120
1891,551.223880597015,36932,2023-04-22 11:26:54.020954368
1892,1091.70566062296,201287598,2023-08-29 19:02:48.431203072
1893,198.214953271028,42418,2023-02-12 11:13:48.290955008
1894,283.521739130435,6521,2023-03-22 18:32:41.896278784
1895,423.890410958904,30944,2023-08-31 18:36:32.527642112
1896,734.094339622642,194535,2023-02-11 06:29:54.122578944
1897,230.269230769231,5987,2023-01-13 18:09:13.473435904
1898,255.863636363636,5629,2023-02-17 23:45:38.274257920
1899,185.806451612903,5760,2023-08-24 10:12:35.132344832
1900,645.633898305085,190462,2023-01-26 00:32:56.387713536
